id,label
24090,8
24091,8
24092,8
24093,5
24094,9
24095,10
24096,8
24097,10
24098,5
24099,7
24100,7
24101,7
24102,8
24103,5
24104,9
24105,7
24106,4
24107,7
24108,9
24109,5
24110,5
24111,8
24112,10
24113,4
24114,9
24115,9
24116,10
24117,10
24118,5
24119,5
24120,4
24121,7
24122,8
24123,5
24124,7
24125,4
24126,5
24127,10
24128,8
24129,8
24130,9
24131,7
24132,10
24133,5
24134,7
24135,5
24136,5
24137,8
24138,5
24139,9
24140,7
24141,5
24142,7
24143,9
24144,7
24145,5
24146,5
24147,10
24148,9
24149,5
24150,10
24151,10
24152,4
24153,4
24154,8
24155,4
24156,5
24157,4
24158,8
24159,10
24160,10
24161,9
24162,8
24163,9
24164,5
24165,8
24166,8
24167,7
24168,8
24169,7
24170,7
24171,9
24172,10
24173,5
24174,9
24175,7
24176,7
24177,9
24178,7
24179,5
24180,5
24181,4
24182,9
24183,10
24184,8
24185,9
24186,4
24187,7
24188,10
24189,10
24190,5
24191,7
24192,7
24193,5
24194,8
24195,9
24196,8
24197,10
24198,10
24199,9
24200,5
24201,7
24202,7
24203,9
24204,5
24205,9
24206,5
24207,10
24208,9
24209,9
24210,7
24211,5
24212,5
24213,5
24214,9
24215,4
24216,4
24217,10
24218,7
24219,7
24220,8
24221,4
24222,9
24223,9
24224,4
24225,10
24226,4
24227,7
24228,5
24229,10
24230,5
24231,7
24232,8
24233,7
24234,4
24235,7
24236,9
24237,8
24238,4
24239,4
24240,10
24241,9
24242,5
24243,10
24244,8
24245,4
24246,9
24247,8
24248,9
24249,9
24250,5
24251,5
24252,4
24253,4
24254,8
24255,7
24256,9
24257,8
24258,10
24259,9
24260,10
24261,9
24262,5
24263,10
24264,10
24265,9
24266,10
24267,7
24268,4
24269,4
24270,4
24271,8
24272,8
24273,7
24274,5
24275,9
24276,7
24277,10
24278,5
24279,4
24280,4
24281,8
24282,5
24283,9
24284,9
24285,4
24286,7
24287,10
24288,4
24289,8
24290,8
24291,10
24292,4
24293,4
24294,4
24295,5
24296,9
24297,8
24298,4
24299,10
24300,10
24301,7
24302,10
24303,8
24304,4
24305,8
24306,10
24307,9
24308,7
24309,7
24310,4
24311,7
24312,5
24313,9
24314,10
24315,4
24316,8
24317,7
24318,5
24319,8
24320,8
24321,4
24322,8
24323,5
24324,9
24325,5
24326,4
24327,5
24328,7
24329,10
24330,8
24331,7
24332,8
24333,7
24334,7
24335,8
24336,10
24337,5
24338,9
24339,4
24340,10
24341,4
24342,8
24343,8
24344,5
24345,9
24346,9
24347,7
24348,4
24349,5
24350,9
24351,8
24352,10
24353,10
24354,9
24355,4
24356,8
24357,5
24358,5
24359,7
24360,9
24361,8
24362,10
24363,10
24364,10
24365,5
24366,9
24367,8
24368,9
24369,7
24370,10
24371,5
24372,9
24373,7
24374,5
24375,7
24376,7
24377,7
24378,4
24379,5
24380,7
24381,4
24382,10
24383,7
24384,10
24385,9
24386,4
24387,8
24388,4
24389,5
24390,8
24391,10
24392,10
24393,10
24394,7
24395,4
24396,5
24397,10
24398,8
24399,7
24400,4
24401,8
24402,7
24403,4
24404,4
24405,10
24406,5
24407,10
24408,5
24409,9
24410,10
24411,8
24412,8
24413,5
24414,5
24415,7
24416,5
24417,5
24418,9
24419,7
24420,7
24421,8
24422,8
24423,5
24424,8
24425,8
24426,9
24427,8
24428,9
24429,5
24430,8
24431,5
24432,5
24433,10
24434,4
24435,7
24436,4
24437,4
24438,9
24439,8
24440,8
24441,9
24442,8
24443,8
24444,8
24445,4
24446,10
24447,4
24448,9
24449,5
24450,4
24451,4
24452,10
24453,5
24454,9
24455,4
24456,4
24457,4
24458,4
24459,7
24460,4
24461,9
24462,8
24463,5
24464,8
24465,9
24466,7
24467,5
24468,7
24469,5
24470,5
24471,8
24472,9
24473,5
24474,9
24475,10
24476,7
24477,8
24478,4
24479,4
24480,5
24481,9
24482,7
24483,4
24484,4
24485,4
24486,5
24487,9
24488,4
24489,10
24490,4
24491,10
24492,7
24493,9
24494,4
24495,5
24496,7
24497,7
24498,7
24499,7
24500,4
24501,7
24502,4
24503,10
24504,10
24505,7
24506,9
24507,9
24508,5
24509,5
24510,8
24511,7
24512,7
24513,7
24514,8
24515,8
24516,4
24517,5
24518,7
24519,7
24520,9
24521,5
24522,10
24523,4
24524,4
24525,10
24526,9
24527,10
24528,10
24529,7
24530,7
24531,5
24532,4
24533,8
24534,7
24535,7
24536,4
24537,7
24538,9
24539,8
24540,5
24541,10
24542,5
24543,7
24544,10
24545,7
24546,10
24547,9
24548,9
24549,4
24550,8
24551,7
24552,4
24553,5
24554,4
24555,8
24556,8
24557,10
24558,9
24559,5
24560,4
24561,10
24562,9
24563,9
24564,5
24565,7
24566,7
24567,4
24568,10
24569,5
24570,4
24571,4
24572,5
24573,8
24574,10
24575,7
24576,10
24577,8
24578,10
24579,7
24580,10
24581,10
24582,5
24583,9
24584,10
24585,8
24586,4
24587,8
24588,8
24589,10
24590,5
24591,9
24592,5
24593,9
24594,5
24595,7
24596,4
24597,5
24598,4
24599,8
24600,10
24601,10
24602,4
24603,10
24604,8
24605,10
24606,10
24607,7
24608,5
24609,4
24610,5
24611,5
24612,8
24613,4
24614,8
24615,7
24616,5
24617,9
24618,9
24619,4
24620,5
24621,8
24622,10
24623,9
24624,7
24625,10
24626,5
24627,9
24628,7
24629,7
24630,7
24631,7
24632,7
24633,10
24634,8
24635,5
24636,8
24637,5
24638,9
24639,4
24640,10
24641,8
24642,5
24643,7
24644,5
24645,9
24646,4
24647,5
24648,9
24649,9
24650,8
24651,7
24652,10
24653,9
24654,8
24655,4
24656,9
24657,5
24658,10
24659,8
24660,8
24661,9
24662,7
24663,10
24664,8
24665,5
24666,9
24667,9
24668,7
24669,8
24670,8
24671,9
24672,5
24673,10
24674,8
24675,5
24676,8
24677,9
24678,10
24679,5
24680,7
24681,4
24682,7
24683,7
24684,4
24685,9
24686,4
24687,10
24688,7
24689,9
24690,10
24691,7
24692,8
24693,10
24694,7
24695,5
24696,7
24697,5
24698,4
24699,8
24700,8
24701,10
24702,5
24703,8
24704,4
24705,9
24706,7
24707,7
24708,10
24709,8
24710,10
24711,5
24712,8
24713,4
24714,4
24715,8
24716,4
24717,8
24718,4
24719,9
24720,5
24721,8
24722,9
24723,9
24724,5
24725,10
24726,10
24727,7
24728,7
24729,5
24730,10
24731,8
24732,10
24733,7
24734,8
24735,8
24736,8
24737,8
24738,9
24739,4
24740,4
24741,10
24742,5
24743,7
24744,5
24745,5
24746,5
24747,5
24748,9
24749,10
24750,7
24751,8
24752,10
24753,9
24754,5
24755,10
24756,5
24757,7
24758,10
24759,9
24760,8
24761,9
24762,8
24763,4
24764,7
24765,4
24766,10
24767,5
24768,9
24769,8
24770,10
24771,5
24772,4
24773,5
24774,7
24775,4
24776,10
24777,5
24778,10
24779,4
24780,4
24781,7
24782,5
24783,8
24784,5
24785,5
24786,7
24787,9
24788,4
24789,9
24790,10
24791,10
24792,8
24793,7
24794,5
24795,8
24796,8
24797,7
24798,9
24799,5
24800,4
24801,4
24802,9
24803,8
24804,5
24805,8
24806,10
24807,10
24808,7
24809,8
24810,8
24811,5
24812,10
24813,5
24814,8
24815,7
24816,9
24817,7
24818,9
24819,7
24820,7
24821,5
24822,5
24823,9
24824,5
24825,8
24826,5
24827,5
24828,9
24829,8
24830,8
24831,5
24832,4
24833,10
24834,7
24835,9
24836,8
24837,10
24838,9
24839,9
24840,4
24841,4
24842,5
24843,4
24844,5
24845,4
24846,9
24847,7
24848,10
24849,4
24850,5
24851,8
24852,10
24853,5
24854,8
24855,8
24856,8
24857,7
24858,8
24859,9
24860,4
24861,8
24862,5
24863,5
24864,7
24865,7
24866,8
24867,4
24868,5
24869,4
24870,10
24871,8
24872,5
24873,8
24874,7
24875,4
24876,4
24877,4
24878,10
24879,5
24880,10
24881,5
24882,7
24883,10
24884,10
24885,10
24886,8
24887,10
24888,7
24889,8
24890,4
24891,9
24892,9
24893,7
24894,9
24895,4
24896,10
24897,4
24898,4
24899,8
24900,8
24901,9
24902,4
24903,5
24904,7
24905,5
24906,9
24907,5
24908,9
24909,10
24910,5
24911,4
24912,9
24913,10
24914,10
24915,9
24916,7
24917,5
24918,5
24919,5
24920,9
24921,8
24922,9
24923,4
24924,8
24925,8
24926,5
24927,7
24928,7
24929,10
24930,8
24931,5
24932,7
24933,5
24934,10
24935,7
24936,4
24937,9
24938,9
24939,5
24940,5
24941,10
24942,4
24943,10
24944,9
24945,4
24946,7
24947,5
24948,8
24949,9
24950,7
24951,9
24952,10
24953,8
24954,7
24955,10
24956,9
24957,4
24958,4
24959,8
24960,8
24961,8
24962,9
24963,10
24964,9
24965,4
24966,9
24967,8
24968,7
24969,9
24970,10
24971,9
24972,7
24973,8
24974,9
24975,8
24976,9
24977,7
24978,7
24979,7
24980,9
24981,4
24982,4
24983,8
24984,4
24985,9
24986,8
24987,5
24988,10
24989,4
24990,9
24991,9
24992,8
24993,9
24994,4
24995,7
24996,9
24997,5
24998,4
24999,7
25000,9
25001,9
25002,8
25003,9
25004,7
25005,8
25006,9
25007,9
25008,4
25009,5
25010,4
25011,9
25012,9
25013,8
25014,9
25015,8
25016,10
25017,8
25018,9
25019,9
25020,7
25021,9
25022,10
25023,5
25024,5
25025,9
25026,10
25027,10
25028,5
25029,7
25030,7
25031,7
25032,4
25033,5
25034,5
25035,4
25036,4
25037,10
25038,7
25039,9
25040,5
25041,7
25042,10
25043,4
25044,7
25045,9
25046,4
25047,5
25048,10
25049,9
25050,8
25051,10
25052,5
25053,5
25054,7
25055,9
25056,8
25057,10
25058,5
25059,7
25060,8
25061,7
25062,7
25063,4
25064,4
25065,4
25066,7
25067,4
25068,8
25069,8
25070,10
25071,9
25072,5
25073,10
25074,4
25075,4
25076,7
25077,5
25078,8
25079,8
25080,5
25081,4
25082,10
25083,5
25084,4
25085,8
25086,5
25087,5
25088,8
25089,5
25090,9
25091,7
25092,8
25093,5
25094,7
25095,8
25096,5
25097,10
25098,5
25099,5
25100,10
25101,5
25102,7
25103,8
25104,5
25105,5
25106,9
25107,7
25108,4
25109,4
25110,8
25111,10
25112,10
25113,4
25114,10
25115,10
25116,8
25117,4
25118,5
25119,7
25120,4
25121,10
25122,7
25123,8
25124,10
25125,7
25126,7
25127,8
25128,5
25129,4
25130,4
25131,8
25132,8
25133,9
25134,7
25135,8
25136,4
25137,8
25138,8
25139,7
25140,5
25141,9
25142,8
25143,10
25144,10
25145,9
25146,5
25147,8
25148,7
25149,10
25150,9
25151,9
25152,5
25153,4
25154,7
25155,8
25156,9
25157,7
25158,4
25159,8
25160,5
25161,7
25162,9
25163,9
25164,9
25165,5
25166,9
25167,7
25168,8
25169,4
25170,7
25171,10
25172,5
25173,8
25174,9
25175,9
25176,5
25177,7
25178,8
25179,7
25180,4
25181,10
25182,8
25183,5
25184,9
25185,4
25186,7
25187,5
25188,5
25189,5
25190,5
25191,9
25192,10
25193,8
25194,10
25195,5
25196,4
25197,5
25198,7
25199,9
25200,4
25201,10
25202,9
25203,10
25204,4
25205,8
25206,9
25207,7
25208,9
25209,7
25210,9
25211,7
25212,10
25213,4
25214,9
25215,5
25216,9
25217,7
25218,5
25219,4
25220,5
25221,5
25222,8
25223,7
25224,7
25225,4
25226,5
25227,4
25228,7
25229,9
25230,9
25231,4
25232,9
25233,10
25234,10
25235,5
25236,10
25237,10
25238,10
25239,7
25240,9
25241,9
25242,8
25243,9
25244,9
25245,7
25246,9
25247,9
25248,9
25249,5
25250,8
25251,4
25252,5
25253,5
25254,9
25255,5
25256,5
25257,8
25258,5
25259,5
25260,5
25261,10
25262,8
25263,7
25264,9
25265,4
25266,10
25267,9
25268,5
25269,8
25270,7
25271,9
25272,9
25273,4
25274,10
25275,8
25276,4
25277,5
25278,4
25279,9
25280,9
25281,9
25282,10
25283,5
25284,7
25285,4
25286,4
25287,9
25288,5
25289,5
25290,10
25291,8
25292,7
25293,9
25294,9
25295,7
25296,8
25297,5
25298,8
25299,8
25300,7
25301,7
25302,10
25303,8
25304,7
25305,9
25306,5
25307,4
25308,4
25309,9
25310,7
25311,4
25312,10
25313,4
25314,7
25315,10
25316,10
25317,10
25318,7
25319,9
25320,8
25321,10
25322,8
25323,8
25324,8
25325,9
25326,10
25327,8
25328,7
25329,4
25330,10
25331,7
25332,7
25333,7
25334,5
25335,5
25336,4
25337,9
25338,10
25339,10
25340,5
25341,4
25342,9
25343,10
25344,9
25345,9
25346,9
25347,9
25348,10
25349,9
25350,10
25351,7
25352,10
25353,10
25354,4
25355,4
25356,5
25357,8
25358,8
25359,7
25360,7
25361,8
25362,9
25363,4
25364,4
25365,5
25366,7
25367,9
25368,5
25369,8
25370,8
25371,10
25372,5
25373,8
25374,8
25375,4
25376,7
25377,4
25378,5
25379,8
25380,8
25381,10
25382,7
25383,9
25384,7
25385,9
25386,7
25387,7
25388,8
25389,9
25390,5
25391,7
25392,8
25393,7
25394,8
25395,4
25396,8
25397,7
25398,7
25399,10
25400,5
25401,9
25402,9
25403,4
25404,4
25405,5
25406,5
25407,5
25408,8
25409,5
25410,9
25411,9
25412,5
25413,7
25414,9
25415,7
25416,5
25417,7
25418,8
25419,9
25420,5
25421,4
25422,7
25423,4
25424,4
25425,5
25426,8
25427,9
25428,7
25429,4
25430,5
25431,7
25432,4
25433,8
25434,4
25435,5
25436,5
25437,4
25438,10
25439,10
25440,4
25441,9
25442,10
25443,7
25444,10
25445,7
25446,8
25447,10
25448,8
25449,4
25450,4
25451,8
25452,5
25453,9
25454,10
25455,7
25456,9
25457,4
25458,5
25459,8
25460,9
25461,7
25462,7
25463,10
25464,5
25465,9
25466,9
25467,8
25468,4
25469,10
25470,4
25471,8
25472,4
25473,4
25474,8
25475,7
25476,10
25477,5
25478,5
25479,7
25480,9
25481,7
25482,10
25483,8
25484,7
25485,9
25486,7
25487,8
25488,4
25489,5
25490,8
25491,10
25492,4
25493,9
25494,7
25495,4
25496,9
25497,4
25498,7
25499,4
25500,4
25501,8
25502,5
25503,10
25504,10
25505,5
25506,4
25507,10
25508,5
25509,10
25510,8
25511,7
25512,4
25513,5
25514,9
25515,4
25516,5
25517,9
25518,8
25519,9
25520,10
25521,9
25522,8
25523,7
25524,9
25525,4
25526,4
25527,4
25528,4
25529,4
25530,9
25531,8
25532,9
25533,10
25534,10
25535,9
25536,9
25537,5
25538,9
25539,7
25540,7
25541,8
25542,9
25543,5
25544,4
25545,4
25546,9
25547,5
25548,4
25549,4
25550,8
25551,7
25552,7
25553,8
25554,9
25555,4
25556,5
25557,10
25558,9
25559,9
25560,8
25561,7
25562,10
25563,4
25564,8
25565,10
25566,10
25567,8
25568,10
25569,7
25570,7
25571,10
25572,9
25573,10
25574,7
25575,9
25576,7
25577,4
25578,4
25579,5
25580,10
25581,9
25582,4
25583,4
25584,4
25585,9
25586,10
25587,4
25588,8
25589,5
25590,8
25591,5
25592,7
25593,9
25594,7
25595,10
25596,8
25597,5
25598,4
25599,8
25600,9
25601,7
25602,7
25603,5
25604,7
25605,10
25606,5
25607,7
25608,10
25609,5
25610,9
25611,4
25612,5
25613,10
25614,8
25615,4
25616,10
25617,8
25618,9
25619,4
25620,4
25621,9
25622,5
25623,8
25624,8
25625,9
25626,7
25627,7
25628,10
25629,5
25630,8
25631,9
25632,9
25633,10
25634,4
25635,9
25636,8
25637,7
25638,4
25639,7
25640,7
25641,7
25642,5
25643,7
25644,5
25645,8
25646,5
25647,9
25648,4
25649,7
25650,8
25651,7
25652,10
25653,6
25654,4
25655,5
25656,5
25657,7
25658,8
25659,10
25660,5
25661,5
25662,9
25663,8
25664,7
25665,7
25666,4
25667,8
25668,5
25669,10
25670,5
25671,10
25672,7
25673,4
25674,9
25675,10
25676,8
25677,5
25678,5
25679,7
25680,10
25681,8
25682,5
25683,7
25684,7
25685,4
25686,4
25687,4
25688,7
25689,7
25690,4
25691,10
25692,9
25693,9
25694,8
25695,8
25696,9
25697,10
25698,10
25699,4
25700,7
25701,8
25702,7
25703,5
25704,10
25705,10
25706,4
25707,4
25708,4
25709,9
25710,10
25711,10
25712,5
25713,8
25714,10
25715,4
25716,7
25717,9
25718,10
25719,9
25720,9
25721,9
25722,10
25723,10
25724,8
25725,4
25726,4
25727,4
25728,4
25729,5
25730,8
25731,7
25732,7
25733,7
25734,10
25735,5
25736,4
25737,4
25738,5
25739,7
25740,4
25741,8
25742,9
25743,10
25744,4
25745,7
25746,10
25747,4
25748,7
25749,7
25750,9
25751,4
25752,4
25753,5
25754,5
25755,4
25756,8
25757,10
25758,10
25759,4
25760,9
25761,10
25762,5
25763,10
25764,10
25765,5
25766,10
25767,8
25768,9
25769,4
25770,9
25771,7
25772,8
25773,7
25774,5
25775,9
25776,4
25777,4
25778,4
25779,7
25780,7
25781,9
25782,10
25783,5
25784,4
25785,10
25786,7
25787,8
25788,7
25789,9
25790,10
25791,5
25792,9
25793,4
25794,7
25795,8
25796,10
25797,8
25798,10
25799,8
25800,7
25801,7
25802,7
25803,4
25804,9
25805,9
25806,4
25807,5
25808,9
25809,9
25810,9
25811,7
25812,4
25813,8
25814,5
25815,7
25816,9
25817,8
25818,4
25819,9
25820,8
25821,10
25822,7
25823,9
25824,10
25825,5
25826,10
25827,9
25828,10
25829,7
25830,8
25831,10
25832,4
25833,4
25834,8
25835,10
25836,9
25837,5
25838,10
25839,10
25840,9
25841,10
25842,7
25843,10
25844,10
25845,9
25846,5
25847,7
25848,9
25849,9
25850,8
25851,10
25852,4
25853,8
25854,5
25855,5
25856,10
25857,5
25858,7
25859,7
25860,9
25861,8
25862,4
25863,8
25864,9
25865,4
25866,4
25867,7
25868,9
25869,7
25870,4
25871,4
25872,7
25873,4
25874,9
25875,7
25876,4
25877,9
25878,5
25879,9
25880,5
25881,4
25882,10
25883,7
25884,5
25885,10
25886,7
25887,10
25888,10
25889,10
25890,4
25891,7
25892,8
25893,4
25894,8
25895,8
25896,7
25897,4
25898,5
25899,5
25900,10
25901,9
25902,9
25903,7
25904,4
25905,8
25906,4
25907,10
25908,10
25909,7
25910,9
25911,9
25912,10
25913,9
25914,10
25915,4
25916,8
25917,4
25918,8
25919,9
25920,5
25921,4
25922,9
25923,9
25924,9
25925,7
25926,5
25927,9
25928,9
25929,9
25930,8
25931,5
25932,7
25933,9
25934,7
25935,10
25936,8
25937,10
25938,5
25939,7
25940,9
25941,7
25942,7
25943,7
25944,7
25945,10
25946,5
25947,5
25948,9
25949,4
25950,4
25951,7
25952,4
25953,10
25954,7
25955,8
25956,7
25957,7
25958,7
25959,7
25960,10
25961,4
25962,5
25963,8
25964,10
25965,7
25966,9
25967,8
25968,10
25969,4
25970,10
25971,9
25972,9
25973,10
25974,5
25975,9
25976,8
25977,7
25978,4
25979,5
25980,5
25981,10
25982,7
25983,7
25984,10
25985,8
25986,5
25987,10
25988,7
25989,10
25990,7
25991,8
25992,8
25993,4
25994,10
25995,10
25996,5
25997,10
25998,4
25999,7
26000,10
26001,4
26002,4
26003,5
26004,7
26005,7
26006,7
26007,9
26008,8
26009,5
26010,7
26011,5
26012,5
26013,7
26014,4
26015,9
26016,10
26017,9
26018,10
26019,8
26020,10
26021,4
26022,9
26023,7
26024,10
26025,8
26026,10
26027,8
26028,5
26029,4
26030,5
26031,8
26032,5
26033,7
26034,7
26035,5
26036,7
26037,8
26038,10
26039,10
26040,7
26041,10
26042,8
26043,9
26044,8
26045,8
26046,8
26047,4
26048,4
26049,10
26050,7
26051,5
26052,5
26053,8
26054,4
26055,7
26056,5
26057,7
26058,7
26059,4
26060,5
26061,9
26062,9
26063,8
26064,4
26065,9
26066,10
26067,10
26068,8
26069,9
26070,10
26071,7
26072,7
26073,9
26074,8
26075,9
26076,4
26077,9
26078,9
26079,10
26080,4
26081,10
26082,7
26083,7
26084,10
26085,5
26086,4
26087,7
26088,10
26089,9
26090,9
26091,10
26092,9
26093,10
26094,8
26095,7
26096,9
26097,4
26098,7
26099,5
26100,4
26101,9
26102,4
26103,8
26104,5
26105,5
26106,8
26107,4
26108,4
26109,10
26110,5
26111,5
26112,9
26113,9
26114,8
26115,7
26116,5
26117,5
26118,5
26119,8
26120,5
26121,5
26122,10
26123,5
26124,4
26125,9
26126,7
26127,7
26128,9
26129,10
26130,4
26131,9
26132,8
26133,5
26134,4
26135,8
26136,10
26137,10
26138,4
26139,8
26140,9
26141,8
26142,5
26143,4
26144,8
26145,5
26146,8
26147,10
26148,8
26149,5
26150,10
26151,9
26152,5
26153,10
26154,8
26155,9
26156,5
26157,5
26158,8
26159,7
26160,4
26161,10
26162,7
26163,9
26164,9
26165,8
26166,8
26167,5
26168,5
26169,7
26170,4
26171,4
26172,10
26173,10
26174,4
26175,5
26176,9
26177,10
26178,9
26179,8
26180,8
26181,4
26182,7
26183,7
26184,4
26185,5
26186,4
26187,7
26188,9
26189,4
26190,7
26191,5
26192,4
26193,7
26194,9
26195,5
26196,8
26197,8
26198,4
26199,8
26200,10
26201,8
26202,8
26203,5
26204,7
26205,8
26206,7
26207,8
26208,10
26209,8
26210,7
26211,4
26212,7
26213,8
26214,10
26215,8
26216,8
26217,5
26218,9
26219,5
26220,4
26221,7
26222,5
26223,4
26224,5
26225,10
26226,5
26227,10
26228,4
26229,4
26230,10
26231,8
26232,4
26233,7
26234,7
26235,10
26236,8
26237,7
26238,7
26239,10
26240,8
26241,8
26242,10
26243,10
26244,4
26245,9
26246,7
26247,9
26248,8
26249,4
26250,9
26251,9
26252,8
26253,10
26254,4
26255,5
26256,8
26257,4
26258,5
26259,4
26260,5
26261,9
26262,7
26263,8
26264,8
26265,5
26266,9
26267,4
26268,8
26269,9
26270,5
26271,7
26272,4
26273,10
26274,10
26275,5
26276,7
26277,5
26278,7
26279,7
26280,9
26281,5
26282,9
26283,5
26284,9
26285,10
26286,4
26287,9
26288,8
26289,7
26290,9
26291,7
26292,7
26293,7
26294,7
26295,5
26296,5
26297,4
26298,8
26299,9
26300,10
26301,7
26302,9
26303,4
26304,4
26305,7
26306,7
26307,7
26308,5
26309,4
26310,4
26311,9
26312,9
26313,7
26314,4
26315,8
26316,8
26317,5
26318,10
26319,8
26320,8
26321,8
26322,9
26323,5
26324,9
26325,10
26326,7
26327,7
26328,7
26329,4
26330,4
26331,9
26332,4
26333,10
26334,9
26335,9
26336,5
26337,9
26338,4
26339,5
26340,9
26341,7
26342,7
26343,4
26344,7
26345,8
26346,5
26347,5
26348,4
26349,7
26350,10
26351,8
26352,8
26353,9
26354,4
26355,10
26356,4
26357,10
26358,8
26359,10
26360,10
26361,5
26362,7
26363,8
26364,7
26365,10
26366,9
26367,5
26368,9
26369,7
26370,9
26371,4
26372,4
26373,5
26374,8
26375,4
26376,4
26377,4
26378,9
26379,10
26380,10
26381,7
26382,5
26383,8
26384,9
26385,10
26386,9
26387,8
26388,8
26389,7
26390,9
26391,10
26392,7
26393,4
26394,10
26395,4
26396,8
26397,8
26398,10
26399,7
26400,10
26401,4
26402,5
26403,9
26404,8
26405,10
26406,10
26407,8
26408,4
26409,8
26410,9
26411,5
26412,9
26413,10
26414,7
26415,5
26416,10
26417,4
26418,8
26419,4
26420,5
26421,4
26422,7
26423,10
26424,10
26425,8
26426,5
26427,5
26428,8
26429,8
26430,10
26431,4
26432,8
26433,4
26434,7
26435,4
26436,4
26437,10
26438,7
26439,8
26440,8
26441,9
26442,7
26443,8
26444,10
26445,5
26446,9
26447,9
26448,5
26449,8
26450,9
26451,10
26452,9
26453,7
26454,9
26455,4
26456,10
26457,10
26458,7
26459,9
26460,10
26461,5
26462,7
26463,9
26464,9
26465,8
26466,10
26467,8
26468,5
26469,7
26470,9
26471,5
26472,4
26473,8
26474,9
26475,7
26476,8
26477,4
26478,4
26479,9
26480,8
26481,5
26482,4
26483,9
26484,9
26485,9
26486,10
26487,8
26488,5
26489,5
26490,8
26491,4
26492,7
26493,10
26494,9
26495,4
26496,4
26497,10
26498,7
26499,10
26500,7
26501,9
26502,9
26503,9
26504,8
26505,7
26506,7
26507,8
26508,5
26509,4
26510,7
26511,9
26512,9
26513,10
26514,10
26515,10
26516,10
26517,9
26518,5
26519,9
26520,8
26521,8
26522,9
26523,8
26524,8
26525,4
26526,5
26527,8
26528,8
26529,9
26530,9
26531,4
26532,5
26533,5
26534,5
26535,8
26536,9
26537,8
26538,10
26539,8
26540,4
26541,9
26542,9
26543,10
26544,5
26545,9
26546,5
26547,9
26548,5
26549,7
26550,9
26551,9
26552,10
26553,4
26554,7
26555,4
26556,7
26557,5
26558,9
26559,10
26560,4
26561,5
26562,5
26563,5
26564,8
26565,8
26566,4
26567,4
26568,7
26569,7
26570,10
26571,5
26572,10
26573,5
26574,5
26575,9
26576,9
26577,9
26578,10
26579,7
26580,8
26581,5
26582,5
26583,5
26584,5
26585,5
26586,7
26587,8
26588,9
26589,4
26590,9
26591,4
26592,8
26593,10
26594,7
26595,5
26596,9
26597,9
26598,8
26599,4
26600,5
26601,7
26602,9
26603,8
26604,4
26605,5
26606,9
26607,5
26608,4
26609,8
26610,8
26611,4
26612,4
26613,4
26614,5
26615,10
26616,8
26617,7
26618,8
26619,10
26620,10
26621,9
26622,5
26623,5
26624,10
26625,9
26626,10
26627,10
26628,7
26629,5
26630,9
26631,8
26632,8
26633,7
26634,8
26635,10
26636,5
26637,4
26638,9
26639,4
26640,9
26641,4
26642,5
26643,5
26644,10
26645,8
26646,5
26647,10
26648,9
26649,8
26650,8
26651,7
26652,4
26653,8
26654,8
26655,4
26656,9
26657,10
26658,9
26659,5
26660,10
26661,8
26662,8
26663,4
26664,4
26665,4
26666,4
26667,5
26668,7
26669,8
26670,5
26671,4
26672,8
26673,7
26674,4
26675,9
26676,4
26677,9
26678,4
26679,8
26680,10
26681,8
26682,8
26683,5
26684,10
26685,4
26686,10
26687,5
26688,5
26689,5
26690,5
26691,8
26692,10
26693,5
26694,5
26695,5
26696,10
26697,10
26698,5
26699,10
26700,8
26701,10
26702,7
26703,4
26704,8
26705,10
26706,10
26707,5
26708,5
26709,5
26710,9
26711,7
26712,9
26713,7
26714,9
26715,7
26716,7
26717,9
26718,8
26719,10
26720,4
26721,10
26722,4
26723,8
26724,10
26725,10
26726,9
26727,5
26728,7
26729,4
26730,5
26731,5
26732,4
26733,9
26734,5
26735,7
26736,4
26737,5
26738,4
26739,7
26740,5
26741,10
26742,7
26743,8
26744,10
26745,7
26746,5
26747,4
26748,4
26749,8
26750,9
26751,10
26752,9
26753,9
26754,7
26755,7
26756,10
26757,10
26758,10
26759,9
26760,5
26761,7
26762,9
26763,7
26764,8
26765,9
26766,5
26767,10
26768,10
26769,10
26770,10
26771,5
26772,10
26773,7
26774,8
26775,5
26776,7
26777,7
26778,4
26779,7
26780,8
26781,5
26782,5
26783,10
26784,4
26785,5
26786,5
26787,10
26788,4
26789,7
26790,4
26791,7
26792,7
26793,10
26794,10
26795,9
26796,8
26797,10
26798,4
26799,8
26800,7
26801,4
26802,5
26803,4
26804,4
26805,7
26806,8
26807,10
26808,7
26809,5
26810,5
26811,4
26812,9
26813,5
26814,4
26815,7
26816,4
26817,8
26818,10
26819,7
26820,7
26821,8
26822,9
26823,9
26824,5
26825,4
26826,4
26827,5
26828,4
26829,9
26830,4
26831,9
26832,9
26833,7
26834,5
26835,7
26836,8
26837,4
26838,9
26839,10
26840,10
26841,8
26842,4
26843,7
26844,7
26845,10
26846,4
26847,8
26848,8
26849,8
26850,10
26851,5
26852,7
26853,4
26854,10
26855,10
26856,5
26857,7
26858,10
26859,8
26860,9
26861,8
26862,10
26863,7
26864,10
26865,4
26866,7
26867,10
26868,7
26869,5
26870,7
26871,8
26872,4
26873,5
26874,7
26875,4
26876,7
26877,8
26878,9
26879,4
26880,4
26881,10
26882,7
26883,9
26884,7
26885,5
26886,5
26887,9
26888,4
